t,x,y,z
0.803961,0.024323,-0.027725,-0.994263
0.803992,0.024414,-0.027618,-0.994431
0.804023,0.024506,-0.027481,-0.994553
0.804051,0.024567,-0.027344,-0.994629
0.804077,0.024582,-0.027237,-0.994675
0.804102,0.024536,-0.027161,-0.994690
0.804126,0.024445,-0.027130,-0.994690
0.813736,0.024292,-0.027130,-0.994659
0.813919,0.024109,-0.027161,-0.994598
0.813966,0.023926,-0.027191,-0.994553
0.814002,0.023727,-0.027206,-0.994492
0.814029,0.023560,-0.027206,-0.994461
0.814089,0.023407,-0.027176,-0.994446
0.814453,0.023300,-0.027176,-0.994461
0.814479,0.023270,-0.027176,-0.994492
0.824222,0.023285,-0.027206,-0.994522
0.824374,0.023346,-0.027252,-0.994553
0.824404,0.023438,-0.027328,-0.994614
0.824440,0.023560,-0.027405,-0.994675
0.824467,0.023697,-0.027451,-0.994736
0.824491,0.023865,-0.027481,-0.994812
0.824517,0.024033,-0.027481,-0.994919
0.824562,0.024185,-0.027451,-0.995041
0.833978,0.024338,-0.027435,-0.995178
0.834502,0.024460,-0.027435,-0.995331
0.834551,0.024551,-0.027466,-0.995483
0.834580,0.024612,-0.027512,-0.995636
0.834725,0.024658,-0.027573,-0.995773
0.834754,0.024689,-0.027603,-0.995850
0.834778,0.024719,-0.027588,-0.995880
0.834805,0.024765,-0.027496,-0.995850
0.844138,0.024796,-0.027328,-0.995773
0.845078,0.024796,-0.027130,-0.995651
0.845241,0.024750,-0.026932,-0.995483
0.845270,0.024658,-0.026749,-0.995285
0.845372,0.024536,-0.026627,-0.995071
0.845466,0.024414,-0.026596,-0.994827
0.845528,0.024307,-0.026642,-0.994583
0.845552,0.024231,-0.026764,-0.994370
0.853909,0.024200,-0.026932,-0.994202
0.854159,0.024216,-0.027084,-0.994110
0.854194,0.024231,-0.027222,-0.994095
0.854220,0.024246,-0.027298,-0.994156
0.854254,0.024246,-0.027328,-0.994293
0.854280,0.024231,-0.027313,-0.994507
0.854304,0.024216,-0.027283,-0.994751
0.854328,0.024200,-0.027237,-0.994980
0.863860,0.024200,-0.027206,-0.995193
0.863967,0.024216,-0.027161,-0.995361
0.863994,0.024246,-0.027100,-0.995453
0.864022,0.024307,-0.027023,-0.995468
0.864048,0.024384,-0.026947,-0.995407
0.864072,0.024460,-0.026855,-0.995316
0.864146,0.024521,-0.026779,-0.995239
0.864190,0.024551,-0.026718,-0.995209
0.873950,0.024536,-0.026703,-0.995239
0.874094,0.024490,-0.026733,-0.995316
0.874123,0.024399,-0.026825,-0.995422
0.874157,0.024292,-0.026978,-0.995499
0.874184,0.024185,-0.027145,-0.995529
0.874450,0.024094,-0.027328,-0.995499
0.874481,0.024048,-0.027451,-0.995407
0.874507,0.024033,-0.027527,-0.995285
0.883929,0.024048,-0.027527,-0.995132
0.884047,0.024063,-0.027481,-0.994965
0.884112,0.024078,-0.027390,-0.994766
0.884140,0.024078,-0.027237,-0.994583
0.884166,0.024048,-0.027115,-0.994431
0.884192,0.024033,-0.027008,-0.994339
0.884217,0.024002,-0.026917,-0.994354
0.884241,0.023972,-0.026871,-0.994461
0.894066,0.023956,-0.026871,-0.994644
0.894299,0.023941,-0.026901,-0.994843
0.894330,0.023926,-0.026962,-0.995026
0.894356,0.023926,-0.027084,-0.995163
0.894383,0.023941,-0.027237,-0.995239
0.894408,0.023987,-0.027420,-0.995239
0.894432,0.024063,-0.027634,-0.995178
0.894455,0.024185,-0.027832,-0.995102
0.905056,0.024323,-0.028030,-0.995026
0.905155,0.024475,-0.028214,-0.994965
0.905192,0.024597,-0.028351,-0.994949
0.905222,0.024689,-0.028427,-0.994949
0.905247,0.024734,-0.028427,-0.994980
0.905272,0.024750,-0.028351,-0.995010
0.905297,0.024719,-0.028214,-0.995041
0.905322,0.024658,-0.028046,-0.995056
0.914012,0.024567,-0.027863,-0.995041
0.914115,0.024475,-0.027725,-0.994980
0.914699,0.024384,-0.027618,-0.994888
0.914730,0.024292,-0.027527,-0.994766
0.914756,0.024231,-0.027451,-0.994659
0.914788,0.024155,-0.027359,-0.994553
0.914814,0.024063,-0.027252,-0.994492
0.914838,0.023956,-0.027115,-0.994446
0.924281,0.023834,-0.026978,-0.994461
0.924405,0.023712,-0.026855,-0.994476
0.924459,0.023621,-0.026749,-0.994507
0.924486,0.023575,-0.026672,-0.994537
0.924510,0.023590,-0.026627,-0.994598
0.924535,0.023636,-0.026627,-0.994690
0.924562,0.023727,-0.026642,-0.994797
0.924586,0.023865,-0.026688,-0.994919
0.934709,0.024033,-0.026764,-0.995041
0.934833,0.024200,-0.026840,-0.995163
0.934865,0.024384,-0.026917,-0.995255
0.934904,0.024536,-0.026978,-0.995331
0.935049,0.024643,-0.027039,-0.995377
0.935091,0.024673,-0.027100,-0.995377
0.935120,0.024628,-0.027161,-0.995346
0.935145,0.024521,-0.027222,-0.995300
0.944026,0.024353,-0.027252,-0.995255
0.944101,0.024155,-0.027267,-0.995239
0.944117,0.023956,-0.027222,-0.995239
0.944128,0.023773,-0.027161,-0.995255
0.944139,0.023636,-0.027115,-0.995270
0.944149,0.023529,-0.027115,-0.995300
0.944159,0.023468,-0.027176,-0.995316
0.944170,0.023438,-0.027283,-0.995331
0.954060,0.023468,-0.027435,-0.995346
0.954138,0.023529,-0.027603,-0.995346
0.954153,0.023636,-0.027740,-0.995316
0.954165,0.023758,-0.027832,-0.995209
0.954176,0.023880,-0.027847,-0.995071
0.954186,0.023987,-0.027802,-0.994904
0.954196,0.024063,-0.027679,-0.994736
0.954206,0.024124,-0.027496,-0.994583
0.964128,0.024185,-0.027252,-0.994461
0.964196,0.024261,-0.026978,-0.994385
0.964212,0.024307,-0.026733,-0.994370
0.964224,0.024323,-0.026535,-0.994385
0.964235,0.024307,-0.026413,-0.994431
0.964246,0.024246,-0.026352,-0.994476
0.964256,0.024139,-0.026382,-0.994522
0.964266,0.024017,-0.026489,-0.994568
0.974575,0.023865,-0.026657,-0.994614
0.974646,0.023773,-0.026840,-0.994690
0.974661,0.023727,-0.027054,-0.994781
0.974673,0.023758,-0.027252,-0.994888
0.974684,0.023834,-0.027405,-0.995010
0.974694,0.023972,-0.027512,-0.995148
0.974704,0.024109,-0.027557,-0.995285
0.974713,0.024246,-0.027527,-0.995422
0.984252,0.024353,-0.027435,-0.995560
0.984320,0.024429,-0.027313,-0.995651
0.984763,0.024460,-0.027191,-0.995712
0.984809,0.024475,-0.027115,-0.995697
0.984824,0.024475,-0.027084,-0.995621
0.984837,0.024475,-0.027100,-0.995483
0.984848,0.024460,-0.027130,-0.995316
0.984859,0.024475,-0.027145,-0.995132
0.994284,0.024506,-0.027145,-0.994995
0.994425,0.024567,-0.027115,-0.994934
0.994456,0.024643,-0.027039,-0.994949
0.994482,0.024750,-0.026947,-0.995026
0.994506,0.024857,-0.026855,-0.995148
0.994674,0.024948,-0.026810,-0.995300
0.994700,0.025024,-0.026840,-0.995453
0.994711,0.025085,-0.026947,-0.995605
1.004224,0.025116,-0.027084,-0.995758
1.004271,0.025131,-0.027237,-0.995880
1.004283,0.025131,-0.027405,-0.995972
1.004293,0.025085,-0.027512,-0.996017
1.004303,0.025055,-0.027542,-0.996002
1.004313,0.025040,-0.027496,-0.995972
1.004344,0.025040,-0.027359,-0.995895
1.004354,0.025055,-0.027191,-0.995819
1.014214,0.025070,-0.027039,-0.995743
1.014269,0.025085,-0.026947,-0.995667
1.014290,0.025101,-0.026962,-0.995560
1.014302,0.025085,-0.027054,-0.995453
1.014313,0.025055,-0.027222,-0.995331
1.014323,0.024994,-0.027420,-0.995163
1.014333,0.024902,-0.027573,-0.994980
1.014343,0.024811,-0.027634,-0.994812
1.024355,0.024704,-0.027588,-0.994659
1.024541,0.024597,-0.027435,-0.994537
1.024610,0.024521,-0.027161,-0.994446
1.024637,0.024460,-0.026825,-0.994385
1.024670,0.024399,-0.026489,-0.994354
1.024796,0.024323,-0.026199,-0.994339
1.024825,0.024277,-0.026001,-0.994324
1.024839,0.024231,-0.025879,-0.994339
1.034323,0.024216,-0.025864,-0.994354
1.034491,0.024246,-0.025894,-0.994385
1.034506,0.024277,-0.026016,-0.994415
1.034518,0.024307,-0.026169,-0.994446
1.034528,0.024323,-0.026382,-0.994415
1.034538,0.024323,-0.026596,-0.994370
1.034548,0.024307,-0.026825,-0.994324
1.034558,0.024277,-0.027039,-0.994308
1.044413,0.024261,-0.027267,-0.994324
1.044473,0.024261,-0.027466,-0.994415
1.044485,0.024307,-0.027634,-0.994537
1.044496,0.024368,-0.027740,-0.994705
1.044506,0.024429,-0.027756,-0.994904
1.044516,0.024460,-0.027695,-0.995102
1.044525,0.024460,-0.027557,-0.995270
1.044534,0.024429,-0.027359,-0.995377
1.054370,0.024399,-0.027130,-0.995407
1.054439,0.024414,-0.026886,-0.995361
1.054454,0.024490,-0.026642,-0.995285
1.054466,0.024597,-0.026443,-0.995178
1.054477,0.024719,-0.026291,-0.995087
1.054486,0.024841,-0.026184,-0.995010
1.054496,0.024948,-0.026123,-0.994949
1.054505,0.024994,-0.026108,-0.994934
1.064435,0.024979,-0.026138,-0.994934
1.064500,0.024902,-0.026215,-0.994965
1.064803,0.024780,-0.026321,-0.995010
1.064855,0.024628,-0.026443,-0.995056
1.064883,0.024506,-0.026566,-0.995132
1.064909,0.024399,-0.026642,-0.995224
1.064933,0.024353,-0.026672,-0.995331
1.064959,0.024353,-0.026657,-0.995438
1.074522,0.024368,-0.026611,-0.995560
1.074670,0.024368,-0.026566,-0.995651
1.074684,0.024338,-0.026505,-0.995728
1.074696,0.024292,-0.026459,-0.995758
1.074707,0.024216,-0.026459,-0.995758
1.074720,0.024124,-0.026505,-0.995712
1.074731,0.024063,-0.026596,-0.995651
1.074742,0.024033,-0.026733,-0.995605
1.084471,0.024033,-0.026886,-0.995575
1.084525,0.024048,-0.027023,-0.995560
1.084537,0.024094,-0.027130,-0.995590
1.084548,0.024170,-0.027191,-0.995621
1.084557,0.024261,-0.027191,-0.995651
1.084585,0.024368,-0.027145,-0.995651
1.084596,0.024490,-0.027069,-0.995651
1.084605,0.024628,-0.026993,-0.995636
1.094495,0.024750,-0.026932,-0.995605
1.094546,0.024826,-0.026917,-0.995544
1.094559,0.024841,-0.026962,-0.995468
1.094570,0.024811,-0.027023,-0.995392
1.094580,0.024750,-0.027084,-0.995331
1.094591,0.024658,-0.027130,-0.995300
1.094601,0.024551,-0.027145,-0.995300
1.094611,0.024445,-0.027130,-0.995316
1.104542,0.024323,-0.027084,-0.995361
1.104588,0.024200,-0.027069,-0.995392
1.104600,0.024078,-0.027054,-0.995361
1.104610,0.023987,-0.027084,-0.995285
1.104620,0.023926,-0.027130,-0.995132
1.104629,0.023895,-0.027176,-0.994949
1.104639,0.023895,-0.027222,-0.994736
1.104648,0.023941,-0.027237,-0.994537
1.114651,0.023987,-0.027222,-0.994385
1.114715,0.024048,-0.027206,-0.994293
1.114731,0.024109,-0.027206,-0.994278
1.114742,0.024185,-0.027222,-0.994308
1.114754,0.024292,-0.027252,-0.994400
1.114765,0.024384,-0.027267,-0.994492
1.114776,0.024460,-0.027283,-0.994598
1.114787,0.024506,-0.027283,-0.994690
1.124546,0.024490,-0.027252,-0.994766
1.124604,0.024445,-0.027222,-0.994858
1.124620,0.024353,-0.027176,-0.994934
1.124632,0.024261,-0.027161,-0.995026
1.124643,0.024185,-0.027161,-0.995102
1.124654,0.024155,-0.027191,-0.995163
1.124664,0.024155,-0.027237,-0.995178
1.124675,0.024216,-0.027313,-0.995148
1.134601,0.024307,-0.027390,-0.995087
1.134666,0.024414,-0.027405,-0.994980
1.134679,0.024521,-0.027359,-0.994858
1.134691,0.024582,-0.027252,-0.994720
1.134701,0.024643,-0.027084,-0.994614
1.134711,0.024658,-0.026901,-0.994522
1.134720,0.024673,-0.026764,-0.994476
1.134730,0.024658,-0.026688,-0.994476
1.144701,0.024612,-0.026672,-0.994507
1.144756,0.024567,-0.026703,-0.994568
1.144769,0.024551,-0.026779,-0.994614
1.144780,0.024551,-0.026886,-0.994629
1.144791,0.024567,-0.026993,-0.994629
1.144801,0.024612,-0.027100,-0.994583
1.144812,0.024673,-0.027222,-0.994537
1.144822,0.024719,-0.027344,-0.994476
1.155005,0.024750,-0.027466,-0.994415
1.155073,0.024704,-0.027603,-0.994431
1.155088,0.024597,-0.027740,-0.994507
1.155100,0.024429,-0.027863,-0.994644
1.155111,0.024246,-0.027985,-0.994843
1.155122,0.024048,-0.028076,-0.995041
1.155132,0.023849,-0.028137,-0.995224
1.155142,0.023697,-0.028137,-0.995361
1.164695,0.023605,-0.028061,-0.995453
1.164747,0.023560,-0.027939,-0.995483
1.164762,0.023544,-0.027771,-0.995468
1.164774,0.023560,-0.027588,-0.995407
1.164945,0.023605,-0.027435,-0.995300
1.164970,0.023666,-0.027298,-0.995178
1.164982,0.023743,-0.027191,-0.995026
1.164993,0.023834,-0.027084,-0.994904
1.174708,0.023941,-0.026962,-0.994797
1.174759,0.024078,-0.026825,-0.994736
1.174772,0.024200,-0.026672,-0.994736
1.174784,0.024307,-0.026550,-0.994751
1.174794,0.024338,-0.026459,-0.994797
1.174804,0.024323,-0.026413,-0.994812
1.174815,0.024261,-0.026443,-0.994843
1.174826,0.024185,-0.026520,-0.994858
1.184814,0.024109,-0.026611,-0.994904
1.184863,0.024048,-0.026733,-0.994980
1.184874,0.024017,-0.026840,-0.995071
1.184884,0.024017,-0.026932,-0.995178
1.184894,0.024033,-0.027008,-0.995285
1.184903,0.024033,-0.027054,-0.995361
1.184912,0.024017,-0.027084,-0.995392
1.184921,0.024002,-0.027115,-0.995377
1.194784,0.023972,-0.027145,-0.995316
1.194837,0.023926,-0.027206,-0.995224
1.194849,0.023865,-0.027267,-0.995132
1.194860,0.023819,-0.027298,-0.995041
1.194869,0.023758,-0.027298,-0.994980
1.194880,0.023697,-0.027252,-0.994949
1.194889,0.023621,-0.027145,-0.994949
1.194899,0.023560,-0.026993,-0.994980
1.204893,0.023483,-0.026825,-0.995010
1.205012,0.023392,-0.026688,-0.995056
1.205040,0.023300,-0.026566,-0.995132
1.205066,0.023224,-0.026505,-0.995193
1.205089,0.023193,-0.026505,-0.995255
1.205113,0.023193,-0.026581,-0.995300
1.205136,0.023254,-0.026672,-0.995331
1.205160,0.023346,-0.026749,-0.995392
1.214925,0.023453,-0.026764,-0.995468
1.215065,0.023560,-0.026733,-0.995590
1.215096,0.023651,-0.026642,-0.995712
1.215617,0.023697,-0.026520,-0.995834
1.215645,0.023727,-0.026382,-0.995926
1.215669,0.023743,-0.026245,-0.995972
1.215722,0.023743,-0.026154,-0.995972
1.215749,0.023758,-0.026093,-0.995941
1.225220,0.023788,-0.026062,-0.995880
1.225361,0.023865,-0.026047,-0.995804
1.225393,0.023956,-0.026047,-0.995743
1.225420,0.024063,-0.026062,-0.995682
1.225446,0.024200,-0.026077,-0.995605
1.225473,0.024323,-0.026154,-0.995499
1.225628,0.024414,-0.026291,-0.995361
1.225665,0.024460,-0.026489,-0.995163
1.235076,0.024490,-0.026764,-0.994888
1.235336,0.024521,-0.027084,-0.994568
1.235370,0.024551,-0.027420,-0.994217
1.237572,0.024612,-0.027725,-0.993866
1.237665,0.024689,-0.027954,-0.993546
1.237693,0.024780,-0.028107,-0.993301
1.237718,0.024872,-0.028152,-0.993179
1.237759,0.024948,-0.028122,-0.993179
1.244980,0.024994,-0.028015,-0.993301
1.245043,0.025009,-0.027863,-0.993500
1.245057,0.024979,-0.027725,-0.993744
1.245068,0.024902,-0.027618,-0.994003
1.245079,0.024826,-0.027557,-0.994263
1.245090,0.024719,-0.027496,-0.994492
1.245100,0.024628,-0.027435,-0.994659
1.245111,0.024551,-0.027359,-0.994781
1.255056,0.024506,-0.027252,-0.994873
1.255201,0.024521,-0.027115,-0.994949
1.255232,0.024551,-0.026978,-0.995041
1.255259,0.024612,-0.026855,-0.995117
1.255284,0.024689,-0.026764,-0.995209
1.255310,0.024750,-0.026718,-0.995300
1.255368,0.024796,-0.026703,-0.995377
1.255392,0.024811,-0.026718,-0.995422
1.266314,0.024765,-0.026764,-0.995438
1.266473,0.024673,-0.026825,-0.995407
1.266505,0.024551,-0.026901,-0.995361
1.266531,0.024414,-0.026993,-0.995300
1.266557,0.024277,-0.027100,-0.995209
1.266684,0.024155,-0.027206,-0.995117
1.266709,0.024063,-0.027344,-0.995010
1.266721,0.023987,-0.027512,-0.994888
1.274987,0.023941,-0.027664,-0.994766
1.275136,0.023941,-0.027771,-0.994659
1.275150,0.023956,-0.027832,-0.994553
1.275161,0.023972,-0.027847,-0.994446
1.275172,0.023956,-0.027786,-0.994339
1.275181,0.023926,-0.027710,-0.994263
1.275191,0.023880,-0.027618,-0.994217
1.275203,0.023834,-0.027573,-0.994186
1.285201,0.023819,-0.027557,-0.994202
1.285377,0.023819,-0.027603,-0.994232
1.285426,0.023849,-0.027664,-0.994263
1.285480,0.023911,-0.027710,-0.994293
1.285509,0.023987,-0.027725,-0.994324
1.285536,0.024063,-0.027664,-0.994308
1.285561,0.024155,-0.027527,-0.994247
1.285586,0.024231,-0.027374,-0.994141
1.295850,0.024292,-0.027222,-0.994003
1.295957,0.024323,-0.027100,-0.993851
1.295988,0.024323,-0.027023,-0.993744
1.296013,0.024307,-0.026978,-0.993698
1.296038,0.024307,-0.026978,-0.993698
1.296067,0.024323,-0.026978,-0.993744
1.296094,0.024368,-0.026962,-0.993851
1.296118,0.024414,-0.026947,-0.994003
1.305230,0.024475,-0.026901,-0.994202
1.305341,0.024536,-0.026840,-0.994400
1.305371,0.024551,-0.026794,-0.994583
1.305397,0.024536,-0.026794,-0.994705
1.305424,0.024490,-0.026810,-0.994781
1.305449,0.024414,-0.026855,-0.994766
1.305472,0.024323,-0.026917,-0.994690
1.305496,0.024216,-0.026962,-0.994614
1.315639,0.024124,-0.027008,-0.994553
1.315764,0.024048,-0.027008,-0.994553
1.315795,0.023987,-0.026962,-0.994598
1.315822,0.023972,-0.026901,-0.994705
1.315846,0.023987,-0.026810,-0.994843
1.315870,0.024017,-0.026718,-0.994995
1.315894,0.024078,-0.026657,-0.995163
1.315920,0.024155,-0.026657,-0.995316
1.326377,0.024231,-0.026688,-0.995422
1.326615,0.024292,-0.026764,-0.995483
1.326656,0.024338,-0.026840,-0.995499
1.326684,0.024384,-0.026917,-0.995453
1.326713,0.024399,-0.026947,-0.995361
1.326737,0.024414,-0.026962,-0.995224
1.326761,0.024384,-0.026947,-0.995041
1.326785,0.024323,-0.026932,-0.994858
1.335229,0.024231,-0.026917,-0.994705
1.335364,0.024124,-0.026901,-0.994598
1.335465,0.023987,-0.026886,-0.994537
1.335494,0.023865,-0.026886,-0.994522
1.335520,0.023727,-0.026886,-0.994553
1.335544,0.023621,-0.026855,-0.994629
1.335568,0.023544,-0.026779,-0.994736
1.335591,0.023514,-0.026688,-0.994873
1.345367,0.023514,-0.026566,-0.994995
1.345550,0.023560,-0.026489,-0.995087
1.345587,0.023636,-0.026443,-0.995132
1.345698,0.023743,-0.026474,-0.995102
1.345728,0.023911,-0.026550,-0.994995
1.345752,0.024124,-0.026657,-0.994858
1.345776,0.024368,-0.026749,-0.994705
1.345802,0.024628,-0.026779,-0.994583
1.355306,0.024857,-0.026749,-0.994522
1.355417,0.025055,-0.026688,-0.994553
1.355447,0.025162,-0.026627,-0.994659
1.355474,0.025177,-0.026581,-0.994797
1.355522,0.025085,-0.026596,-0.994949
1.355547,0.024933,-0.026688,-0.995087
1.355571,0.024719,-0.026886,-0.995193
1.355598,0.024506,-0.027130,-0.995270
1.367962,0.024277,-0.027405,-0.995331
1.368313,0.024094,-0.027710,-0.995377
1.368350,0.023956,-0.027969,-0.995422
1.368379,0.023865,-0.028198,-0.995468
1.368403,0.023819,-0.028366,-0.995514
1.368427,0.023788,-0.028458,-0.995544
1.368472,0.023743,-0.028488,-0.995560
1.368497,0.023712,-0.028458,-0.995560
1.375725,0.023697,-0.028397,-0.995529
1.375861,0.023682,-0.028290,-0.995483
1.375892,0.023666,-0.028137,-0.995422
1.375919,0.023636,-0.027954,-0.995346
1.375943,0.023590,-0.027756,-0.995270
1.375970,0.023560,-0.027557,-0.995209
1.375996,0.023544,-0.027390,-0.995132
1.376139,0.023560,-0.027267,-0.995026
1.394219,0.023605,-0.027161,-0.994888
1.395692,0.023712,-0.027100,-0.994720
1.395778,0.023880,-0.027069,-0.994553
1.395812,0.024094,-0.027039,-0.994415
1.395841,0.024338,-0.027039,-0.994339
1.395908,0.024597,-0.027008,-0.994354
1.395934,0.024841,-0.026932,-0.994446
1.395959,0.025055,-0.026825,-0.994614
1.396087,0.025192,-0.026688,-0.994781
1.396114,0.025284,-0.026550,-0.994965
1.396140,0.025269,-0.026413,-0.995102
1.396260,0.025162,-0.026306,-0.995178
1.396289,0.024994,-0.026245,-0.995224
1.396315,0.024765,-0.026260,-0.995193
1.396338,0.024506,-0.026337,-0.995117
1.396362,0.024261,-0.026459,-0.995026
1.405396,0.024048,-0.026611,-0.994919
1.405451,0.023895,-0.026749,-0.994858
1.405464,0.023788,-0.026871,-0.994843
1.405476,0.023758,-0.026978,-0.994873
1.405492,0.023788,-0.027039,-0.994904
1.405504,0.023880,-0.027084,-0.994919
1.405514,0.023987,-0.027115,-0.994934
1.405526,0.024124,-0.027130,-0.994934
1.416416,0.024246,-0.027130,-0.994919
1.416533,0.024323,-0.027115,-0.994904
1.416563,0.024384,-0.027084,-0.994888
1.416589,0.024429,-0.027039,-0.994888
1.416615,0.024445,-0.026962,-0.994873
1.416641,0.024460,-0.026871,-0.994858
1.416667,0.024475,-0.026794,-0.994827
1.416691,0.024521,-0.026718,-0.994751
1.425881,0.024551,-0.026672,-0.994644
1.426023,0.024628,-0.026642,-0.994522
1.426062,0.024719,-0.026642,-0.994400
1.426090,0.024857,-0.026657,-0.994339
1.426117,0.025024,-0.026703,-0.994339
1.426258,0.025223,-0.026733,-0.994385
1.426298,0.025406,-0.026779,-0.994476
1.426326,0.025558,-0.026810,-0.994568
1.435642,0.025665,-0.026871,-0.994659
1.435739,0.025681,-0.026947,-0.994751
1.435804,0.025635,-0.027084,-0.994827
1.435830,0.025513,-0.027237,-0.994919
1.435854,0.025375,-0.027405,-0.994980
1.435878,0.025208,-0.027573,-0.995041
1.435902,0.025009,-0.027710,-0.995071
1.435926,0.024811,-0.027817,-0.995071
1.445680,0.024597,-0.027832,-0.995056
1.445859,0.024414,-0.027771,-0.995010
1.445890,0.024246,-0.027618,-0.994949
1.445919,0.024155,-0.027420,-0.994858
1.445945,0.024109,-0.027206,-0.994751
1.445969,0.024139,-0.027023,-0.994629
1.445993,0.024200,-0.026886,-0.994492
1.446023,0.024261,-0.026840,-0.994385
1.455678,0.024277,-0.026825,-0.994324
1.455860,0.024246,-0.026855,-0.994324
1.455897,0.024155,-0.026901,-0.994370
1.455926,0.024033,-0.026962,-0.994476
1.456332,0.023880,-0.026993,-0.994598
1.456361,0.023758,-0.027039,-0.994705
1.456385,0.023666,-0.027100,-0.994781
1.456442,0.023621,-0.027191,-0.994843
1.465928,0.023621,-0.027283,-0.994873
1.466061,0.023651,-0.027374,-0.994888
1.466090,0.023712,-0.027451,-0.994888
1.466116,0.023773,-0.027512,-0.994873
1.466141,0.023849,-0.027557,-0.994812
1.466167,0.023941,-0.027573,-0.994736
1.466192,0.024033,-0.027603,-0.994659
1.466218,0.024139,-0.027634,-0.994583
1.475702,0.024231,-0.027679,-0.994537
1.475898,0.024338,-0.027725,-0.994553
1.475932,0.024429,-0.027740,-0.994598
1.475957,0.024536,-0.027740,-0.994644
1.475989,0.024643,-0.027695,-0.994705
1.476016,0.024734,-0.027588,-0.994751
1.476040,0.024811,-0.027435,-0.994766
1.476066,0.024887,-0.027237,-0.994766
1.488464,0.024963,-0.027008,-0.994736
1.488580,0.025024,-0.026779,-0.994720
1.488608,0.025070,-0.026566,-0.994690
1.488634,0.025085,-0.026382,-0.994690
1.488661,0.025055,-0.026260,-0.994720
1.488688,0.025009,-0.026169,-0.994736
